,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,InertialShapeFactor,NPR1,NPR2,Asphericity,Eccentricity,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
0,14.780242981825772,14.780242981825772,2.2670587282509747,-5.94094948977005,0.1435446274937435,47.27272727272727,468.7669999999992,412.31900000000024,468.4290936520016,196,0,0.24808501727647833,-0.361816795947675,0.361816795947675,0.24808501727647833,0.5454545454545454,0.8484848484848485,1.121212121212121,,,,,,,,,3.2506315351670265,9.886967065404198,2261.6523635250146,74.01650785794504,72.1191720623915,16.119172062391506,37.260524793801345,35.6581373674276,7.6581373674276,4.034525335414759,4.034525335414759,2.103683875701799,2.103683875701799,1.0485152120519305,1.0485152120519305,-1.1,6038501725551184.0,4.033370234956518,24.038173179836583,18.954024280080198,284.227292895937,14.536682415501005,13.117970485832577,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,103.88266728513527,25.491699605317518,97.26688365811519,5.483034224680881,91.08841646747601,11.814359458703011,0.0,9.799819461700956,0.0,129.37436689045282,39.10540922309636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71958814350032,14.325937321943691,0.0,206.13684603598492,0.0,0.0,0.0,0.0,49.85,190.09395503395316,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,76.76247914553235,458.90906366051547,0.0,25.0263685071496,0.0,0.0,-7.975198313514155,0.0,-85.0215732843265,-53.60532723649139,0.0,0.9285714285714286,33,0,5,0,0,0,0,0,0,3,0,5,28,0,0,0,0,6.981400000000009,140.54699999999994,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017137065425138477,0.375425028138822,0.8287099853342328,0.25725576626671115,0.9268527651396228,4835.7753487863365,10674.44900580928,12880.80172161084,5.502968553127715,0.2989532139687901
1,14.780242981825772,14.780242981825772,2.2670587282509747,-5.94094948977005,0.1435446274937435,47.27272727272727,468.7669999999992,412.31900000000024,468.4290936520016,196,0,0.24808501727647833,-0.361816795947675,0.361816795947675,0.24808501727647833,0.5454545454545454,0.8484848484848485,1.121212121212121,,,,,,,,,3.2506315351670265,9.886967065404198,2261.6523635250146,74.01650785794504,72.1191720623915,16.119172062391506,37.260524793801345,35.6581373674276,7.6581373674276,4.034525335414759,4.034525335414759,2.103683875701799,2.103683875701799,1.0485152120519305,1.0485152120519305,-1.1,6038501725551184.0,4.033370234956518,24.038173179836583,18.954024280080198,284.227292895937,14.536682415501005,13.117970485832577,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,103.88266728513527,25.491699605317518,97.26688365811519,5.483034224680881,91.08841646747601,11.814359458703011,0.0,9.799819461700956,0.0,129.37436689045282,39.10540922309636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71958814350032,14.325937321943691,0.0,206.13684603598492,0.0,0.0,0.0,0.0,49.85,190.09395503395316,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,76.76247914553235,458.90906366051547,0.0,25.0263685071496,0.0,0.0,-7.975198313514155,0.0,-85.0215732843265,-53.60532723649139,0.0,0.9285714285714286,33,0,5,0,0,0,0,0,0,3,0,5,28,0,0,0,0,6.981400000000009,140.54699999999994,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00030352358854923955,0.24387689799795068,0.9240182537364959,0.4426122002436036,0.9698061964242636,3044.304589811463,11534.479214768531,12482.956011016035,5.372597972387016,0.2720668707450709
2,14.780242981825772,14.780242981825772,2.2670587282509747,-5.94094948977005,0.1435446274937435,47.27272727272727,468.7669999999992,412.31900000000024,468.4290936520016,196,0,0.24808501727647833,-0.361816795947675,0.361816795947675,0.24808501727647833,0.5454545454545454,0.8484848484848485,1.121212121212121,,,,,,,,,3.2506315351670265,9.886967065404198,2261.6523635250146,74.01650785794504,72.1191720623915,16.119172062391506,37.260524793801345,35.6581373674276,7.6581373674276,4.034525335414759,4.034525335414759,2.103683875701799,2.103683875701799,1.0485152120519305,1.0485152120519305,-1.1,6038501725551184.0,4.033370234956518,24.038173179836583,18.954024280080198,284.227292895937,14.536682415501005,13.117970485832577,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,103.88266728513527,25.491699605317518,97.26688365811519,5.483034224680881,91.08841646747601,11.814359458703011,0.0,9.799819461700956,0.0,129.37436689045282,39.10540922309636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71958814350032,14.325937321943691,0.0,206.13684603598492,0.0,0.0,0.0,0.0,49.85,190.09395503395316,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,76.76247914553235,458.90906366051547,0.0,25.0263685071496,0.0,0.0,-7.975198313514155,0.0,-85.0215732843265,-53.60532723649139,0.0,0.9285714285714286,33,0,5,0,0,0,0,0,0,3,0,5,28,0,0,0,0,6.981400000000009,140.54699999999994,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0002173608825216014,0.30972502936919577,0.7942479646569393,0.34046829840016446,0.9508261703288624,3654.0519869209065,9370.322312256823,11797.729083642236,5.145478605586826,0.15067116096901267
3,15.27154031274161,15.27154031274161,2.538214718424822,-6.34528926467626,0.07438059308372004,48.97560975609756,580.983000000003,508.40700000000044,580.5542941640019,244,0,0.24808501727649646,-0.361816795947675,0.361816795947675,0.24808501727649646,0.43902439024390244,0.6829268292682927,0.9512195121951219,,,,,,,,,0.6861279684330187,10.674971930689644,3028.7356904421317,94.01650785794504,92.1191720623915,20.119172062391506,47.260524793801345,45.6581373674276,9.6581373674276,5.034525335414759,5.034525335414759,2.603683875701799,2.603683875701799,1.2985152120519303,1.2985152120519303,-1.1,8.276732531540346e+32,4.909180562997557,31.827313013710334,26.272999141869334,357.6263578137963,14.536682415501005,13.117970485832577,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,154.86606649577033,25.491699605317518,119.19902055683865,5.483034224680881,113.02055336619947,11.814359458703011,0.0,9.799819461700956,0.0,180.35776610108786,39.10540922309636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71958814350032,14.325937321943691,0.0,279.05238214534387,0.0,0.0,0.0,0.0,49.85,241.07735424458824,0.0,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,98.69461604425581,600.3375227855113,0.0,25.466651188633577,0.0,0.0,-8.587163042461903,0.0,-133.75176130120124,-56.13191629714847,0.0,0.9444444444444444,41,0,5,0,0,0,0,0,0,3,0,5,36,0,0,0,0,10.102199999999998,177.4829999999995,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.558915763840244e-05,0.4299810401808972,0.7948582970782706,0.20208049750017615,0.9028379173943426,9286.904077691623,17167.670363366782,21598.403673298086,6.430776914320002,0.3117186689407539
4,15.27154031274161,15.27154031274161,2.538214718424822,-6.34528926467626,0.07438059308372004,48.97560975609756,580.983000000003,508.40700000000044,580.5542941640019,244,0,0.24808501727649646,-0.361816795947675,0.361816795947675,0.24808501727649646,0.43902439024390244,0.6829268292682927,0.9512195121951219,,,,,,,,,0.6861279684330187,10.674971930689644,3028.7356904421317,94.01650785794504,92.1191720623915,20.119172062391506,47.260524793801345,45.6581373674276,9.6581373674276,5.034525335414759,5.034525335414759,2.603683875701799,2.603683875701799,1.2985152120519303,1.2985152120519303,-1.1,8.276732531540346e+32,4.909180562997557,31.827313013710334,26.272999141869334,357.6263578137963,14.536682415501005,13.117970485832577,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,154.86606649577033,25.491699605317518,119.19902055683865,5.483034224680881,113.02055336619947,11.814359458703011,0.0,9.799819461700956,0.0,180.35776610108786,39.10540922309636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71958814350032,14.325937321943691,0.0,279.05238214534387,0.0,0.0,0.0,0.0,49.85,241.07735424458824,0.0,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,98.69461604425581,600.3375227855113,0.0,25.466651188633577,0.0,0.0,-8.587163042461903,0.0,-133.75176130120124,-56.13191629714847,0.0,0.9444444444444444,41,0,5,0,0,0,0,0,0,3,0,5,36,0,0,0,0,10.102199999999998,177.4829999999995,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017100886452831138,0.19543745842048607,0.8679375440149347,0.5247273929660219,0.9807161668118562,5075.39504696988,22539.82398039029,25969.407748079215,6.790838385217982,0.11047937342945381
5,15.27154031274161,15.27154031274161,2.538214718424822,-6.34528926467626,0.07438059308372004,48.97560975609756,580.983000000003,508.40700000000044,580.5542941640019,244,0,0.24808501727649646,-0.361816795947675,0.361816795947675,0.24808501727649646,0.43902439024390244,0.6829268292682927,0.9512195121951219,,,,,,,,,0.6861279684330187,10.674971930689644,3028.7356904421317,94.01650785794504,92.1191720623915,20.119172062391506,47.260524793801345,45.6581373674276,9.6581373674276,5.034525335414759,5.034525335414759,2.603683875701799,2.603683875701799,1.2985152120519303,1.2985152120519303,-1.1,8.276732531540346e+32,4.909180562997557,31.827313013710334,26.272999141869334,357.6263578137963,14.536682415501005,13.117970485832577,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,154.86606649577033,25.491699605317518,119.19902055683865,5.483034224680881,113.02055336619947,11.814359458703011,0.0,9.799819461700956,0.0,180.35776610108786,39.10540922309636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71958814350032,14.325937321943691,0.0,279.05238214534387,0.0,0.0,0.0,0.0,49.85,241.07735424458824,0.0,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,98.69461604425581,600.3375227855113,0.0,25.466651188633577,0.0,0.0,-8.587163042461903,0.0,-133.75176130120124,-56.13191629714847,0.0,0.9444444444444444,41,0,5,0,0,0,0,0,0,3,0,5,36,0,0,0,0,10.102199999999998,177.4829999999995,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012088834841360743,0.4238947747300628,0.942655671966768,0.21579926340744643,0.9057114440905278,7797.738031307746,17340.581724330274,18395.456835421865,6.1209165967712025,0.475737385665548
6,15.8935258569593,15.8935258569593,2.855085587755106,-6.9062772834382535,0.09256227683083418,53.65853658536585,580.983000000003,508.40700000000044,580.5542941640019,244,0,0.24810435499793262,-0.3618167896388469,0.3618167896388469,0.24810435499793262,0.5609756097560976,0.8536585365853658,1.0975609756097562,,,,,,,,,0.6605488538108512,12.110221760504382,3022.6965904248236,94.01650785794504,92.1191720623915,20.119172062391506,47.260524793801345,45.6581373674276,9.6581373674276,5.534525335414759,5.534525335414759,3.077290673451777,3.077290673451777,1.6339254086768977,1.6339254086768977,-1.1,6.975232857508908e+33,4.909180562997557,26.521778897954725,18.927401274295043,357.6263578137963,14.536682415501005,13.117970485832577,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,131.290235754318,49.06753034676983,119.19902055683865,5.483034224680881,113.02055336619947,11.814359458703011,0.0,9.799819461700956,23.575830741452314,156.78193535963553,39.10540922309636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71958814350032,14.325937321943691,23.575830741452314,255.47655140389108,0.0,0.0,0.0,0.0,49.85,241.07735424458824,16.44910267404264,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,82.24551337021322,614.1167878631849,0.0,26.07688053840838,0.0,0.0,-36.05667266570041,0.0,-94.31830082272394,-82.48536157983561,0.0,0.9444444444444444,41,0,5,0,0,0,0,0,0,3,0,5,36,0,0,0,0,9.525800000000002,177.2029999999995,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000135950809565436,0.42549417964564923,0.9153905931705558,0.21067204840401454,0.9049611610934891,6733.248563186811,14485.632685630066,15824.537409170316,5.646233309208857,0.46128195577223485
7,15.8935258569593,15.8935258569593,2.855085587755106,-6.9062772834382535,0.09256227683083418,53.65853658536585,580.983000000003,508.40700000000044,580.5542941640019,244,0,0.24810435499793262,-0.3618167896388469,0.3618167896388469,0.24810435499793262,0.5609756097560976,0.8536585365853658,1.0975609756097562,,,,,,,,,0.6605488538108512,12.110221760504382,3022.6965904248236,94.01650785794504,92.1191720623915,20.119172062391506,47.260524793801345,45.6581373674276,9.6581373674276,5.534525335414759,5.534525335414759,3.077290673451777,3.077290673451777,1.6339254086768977,1.6339254086768977,-1.1,6.975232857508908e+33,4.909180562997557,26.521778897954725,18.927401274295043,357.6263578137963,14.536682415501005,13.117970485832577,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,131.290235754318,49.06753034676983,119.19902055683865,5.483034224680881,113.02055336619947,11.814359458703011,0.0,9.799819461700956,23.575830741452314,156.78193535963553,39.10540922309636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71958814350032,14.325937321943691,23.575830741452314,255.47655140389108,0.0,0.0,0.0,0.0,49.85,241.07735424458824,16.44910267404264,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,82.24551337021322,614.1167878631849,0.0,26.07688053840838,0.0,0.0,-36.05667266570041,0.0,-94.31830082272394,-82.48536157983561,0.0,0.9444444444444444,41,0,5,0,0,0,0,0,0,3,0,5,36,0,0,0,0,9.525800000000002,177.2029999999995,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001503166556207156,0.3205551881481092,0.8132701058903796,0.3247296888499613,0.9472298408260428,5410.379192725337,13726.496471309087,16878.152008650464,5.567306945560333,0.21509591357967353
8,15.8935258569593,15.8935258569593,2.855085587755106,-6.9062772834382535,0.09256227683083418,53.65853658536585,580.983000000003,508.40700000000044,580.5542941640019,244,0,0.24810435499793262,-0.3618167896388469,0.3618167896388469,0.24810435499793262,0.5609756097560976,0.8536585365853658,1.0975609756097562,,,,,,,,,0.6605488538108512,12.110221760504382,3022.6965904248236,94.01650785794504,92.1191720623915,20.119172062391506,47.260524793801345,45.6581373674276,9.6581373674276,5.534525335414759,5.534525335414759,3.077290673451777,3.077290673451777,1.6339254086768977,1.6339254086768977,-1.1,6.975232857508908e+33,4.909180562997557,26.521778897954725,18.927401274295043,357.6263578137963,14.536682415501005,13.117970485832577,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,131.290235754318,49.06753034676983,119.19902055683865,5.483034224680881,113.02055336619947,11.814359458703011,0.0,9.799819461700956,23.575830741452314,156.78193535963553,39.10540922309636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71958814350032,14.325937321943691,23.575830741452314,255.47655140389108,0.0,0.0,0.0,0.0,49.85,241.07735424458824,16.44910267404264,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,82.24551337021322,614.1167878631849,0.0,26.07688053840838,0.0,0.0,-36.05667266570041,0.0,-94.31830082272394,-82.48536157983561,0.0,0.9444444444444444,41,0,5,0,0,0,0,0,0,3,0,5,36,0,0,0,0,9.525800000000002,177.2029999999995,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001745198386880505,0.3108585967696666,0.8850030840903673,0.33920138180291287,0.9504561709065779,5071.074387550211,14437.163775653818,16313.122558767993,5.552317969836778,0.3050161002661565
9,15.8935258569593,15.8935258569593,2.855085587755106,-6.9062772834382535,0.09256227683083418,53.65853658536585,580.983000000003,508.40700000000044,580.5542941640019,244,0,0.24810435499793262,-0.3618167896388469,0.3618167896388469,0.24810435499793262,0.5609756097560976,0.8536585365853658,1.0975609756097562,,,,,,,,,0.6605488538108512,12.110221760504382,3022.6965904248236,94.01650785794504,92.1191720623915,20.119172062391506,47.260524793801345,45.6581373674276,9.6581373674276,5.534525335414759,5.534525335414759,3.077290673451777,3.077290673451777,1.6339254086768977,1.6339254086768977,-1.1,6.975232857508908e+33,4.909180562997557,26.521778897954725,18.927401274295043,357.6263578137963,14.536682415501005,13.117970485832577,0.0,11.814359458703011,0.0,0.0,9.589074368143644,0.0,0.0,0.0,131.290235754318,49.06753034676983,119.19902055683865,5.483034224680881,113.02055336619947,11.814359458703011,0.0,9.799819461700956,23.575830741452314,156.78193535963553,39.10540922309636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.71958814350032,14.325937321943691,23.575830741452314,255.47655140389108,0.0,0.0,0.0,0.0,49.85,241.07735424458824,16.44910267404264,9.589074368143644,0.0,0.0,0.0,0.0,0.0,0.0,4.736862953800049,82.24551337021322,614.1167878631849,0.0,26.07688053840838,0.0,0.0,-36.05667266570041,0.0,-94.31830082272394,-82.48536157983561,0.0,0.9444444444444444,41,0,5,0,0,0,0,0,0,3,0,5,36,0,0,0,0,9.525800000000002,177.2029999999995,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00017340661819100343,0.330662873661156,0.8622082214259237,0.3117440346814752,0.9437489411820001,4972.175978175303,12965.020715184219,15036.995000746585,5.327094106654591,0.2982743496301022
